charaNo	messageId	ja	zhCN	cn_keys	confidence	reason	evidence_occurrences	jp_record_paths
3016	43	みんな、怪我はない？	大家没受伤吧？	"[""vo_char_3016_00_43_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/7"",""84/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/7"",""86/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/7"",""101/response_body/gachaScheduleList/2/selectableCharaList/126/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/126/charaMessageList/7""]"
3016	44	あ～、ドキドキしたっ！ふふっ	啊，真刺激！嗯哼。	"[""vo_char_3016_00_44_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/8"",""84/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/8"",""86/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/8"",""101/response_body/gachaScheduleList/2/selectableCharaList/126/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/126/charaMessageList/8""]"
3016	45	ホッとしたら力抜けちゃった	放心下来就有种脱力感了。	"[""vo_char_3016_00_45_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/9"",""84/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/9"",""86/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/9"",""101/response_body/gachaScheduleList/2/selectableCharaList/126/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/126/charaMessageList/9""]"
3016	46	大丈夫。私が…守るから	没问题。我会保护你的。	"[""vo_char_3016_00_46_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/10"",""84/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/10"",""86/response_body/gachaScheduleList/0/selectableCharaList/11/charaMessageList/10"",""101/response_body/gachaScheduleList/2/selectableCharaList/126/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/126/charaMessageList/10""]"
3017	6	毎度お騒がせして…ほんとすみません…	每次都会引起混乱……真的非常对不起……	"[""vo_char_3017_00_06_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/0""]"
3017	7	怪しくなってきましたね…雲行きが	形势……变得奇怪了呢……	"[""vo_char_3017_00_07_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/1""]"
3017	8	あぁ…いやな予感がしてきました…	啊……有种不好的预感……	"[""vo_char_3017_00_08_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/2""]"
3017	9	いえいえ…こんな簡単に終わるはずが…	不对不对……应该不会这么简单就结束……	"[""vo_char_3017_00_09_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/3""]"
3017	10	むしろわたしは被害者なんですけどね？	倒不如说我才是受害者吧？	"[""vo_char_3017_00_10_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/4""]"
3017	11	逆に楽しくなってきました	反而开始期待了。	"[""vo_char_3017_00_11_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/5""]"
3017	12	はぁ…いつまで続くんでしょうか、この生活	哈……这种生活还会一如既往地持续下去吗？	"[""vo_char_3017_00_12_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/6""]"
3017	43	はぁ…お騒がせしました…	哈……麻烦事结束了……	"[""vo_char_3017_00_43_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/7""]"
3017	44	ツキがなかったですね？	运气用完了吧？	"[""vo_char_3017_00_44_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/8""]"
3017	45	勝負は度胸です！	胜负取决于胆量！	"[""vo_char_3017_00_45_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/9""]"
3017	46	うん、逃げ切りましたね！	唔，跑掉了呢！	"[""vo_char_3017_00_46_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/127/charaMessageList/10""]"
3018	6	ほーれほれほれ！よーしよしよし！	快看快看快看！行了行了行了！	"[""vo_char_3018_00_06_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/0""]"
3018	7	まあ、とりあえず楽しければいいの！	嘛，只要开心就够了！	"[""vo_char_3018_00_07_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/1""]"
3018	8	あっは！そんなのどうでもいいでしょ？	啊哈！那种事随它去好了。	"[""vo_char_3018_00_08_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/2""]"
3018	9	あたしは感じたままに生きていくの！	我是凭感觉活下去的！	"[""vo_char_3018_00_09_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/3""]"
3018	10	理由？ないけど？いるの？	理由？没有哦？需要吗？	"[""vo_char_3018_00_10_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/4""]"
3018	11	結果なんて…ふふ…知らないよぉ！	结果……呵呵……管它呢！	"[""vo_char_3018_00_11_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/5""]"
3018	12	未来は可能性に溢れてる…あは…あっはは！	未来充满了可能性……啊哈……啊哈哈！	"[""vo_char_3018_00_12_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/6""]"
3018	43	え～？もう終わりなの～？	诶？已经结束了吗？	"[""vo_char_3018_00_43_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/7""]"
3018	44	う～ん、結構よかったよ～！	嗯～很不错！	"[""vo_char_3018_00_44_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/8""]"
3018	45	次も楽しみたいなぁ～！	很期待下次！	"[""vo_char_3018_00_45_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/9""]"
3018	46	この手応え…あっは！	这个感觉……啊哈！	"[""vo_char_3018_00_46_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/128/charaMessageList/10""]"
3020	6	アタシの愛読書？もちろん、預金通帳だよ！	我很爱读书？当然了，因为这是存折啦！	"[""vo_char_3020_00_06_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/0"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/0"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/0"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/0""]"
3020	7	アタシはケチじゃないの！節約家なの！	我才不是小气！是节约啦！	"[""vo_char_3020_00_07_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/1"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/1"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/1"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/1""]"
3020	8	あ、一円見っけ！いえい！	啊，发现一块钱！耶！	"[""vo_char_3020_00_08_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/2"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/2"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/2"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/2""]"
3020	9	アタシ特製のドリンクは元気になる！	喝了我特制的饮料就能变精神了！	"[""vo_char_3020_00_09_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/3"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/3"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/3"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/3""]"
3020	10	よっしゃー！9割引き商品いただき！	太棒了！一折商品我拿下了！	"[""vo_char_3020_00_10_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/4"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/4"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/4"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/4""]"
3020	11	冷蔵庫は３秒で閉めるのがルールだよ！	冰箱打开三秒就得关上，这是规定！	"[""vo_char_3020_00_11_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/5"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/5"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/5"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/5""]"
3020	12	特売日のスーパーは戦場なんだから！	特卖日的超市就是战场！	"[""vo_char_3020_00_12_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/6"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/6"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/6"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/6""]"
3020	43	勝利、まいどあり！	胜利，谢谢惠顾！	"[""vo_char_3020_00_43_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/7"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/7"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/7"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/7""]"
3020	44	まーこんなもんでしょ！	嘛——理所当然的吧！	"[""vo_char_3020_00_44_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/8"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/8"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/8"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/8""]"
3020	45	負けられないんだよ！	我是不会输的！	"[""vo_char_3020_00_45_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/9"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/9"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/9"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/9""]"
3020	46	家に帰らなきゃね！	我得回家去了！	"[""vo_char_3020_00_46_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/10"",""84/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/10"",""86/response_body/gachaScheduleList/0/selectableCharaList/12/charaMessageList/10"",""101/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/129/charaMessageList/10""]"
3022	6	あ…さっきからここにいましたけど…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/0""]"
3022	7	何事も普通が一番…そう、普通、普通…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/1""]"
3022	8	炊事洗濯その他雑用、何でもやりますんで！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/2""]"
3022	9	心から平穏を感じる日は来るんでしょうか…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/3""]"
3022	10	そ、そんなことしたら目立つじゃないですか！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/4""]"
3022	11	自分は普通でいたいだけなんですよ…！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/5""]"
3022	12	食事の用意、できてますんで、どうぞ！		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/6""]"
3022	43	え…？勝っちゃいました…？		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/7""]"
3022	44	偶然の勝利…ってやつですよね		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/8""]"
3022	45	と、とにかく無事でした…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/9""]"
3022	46	何もなかったってことにしましょう…		[]	fuzzy_review	official_cn_key_not_present	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/79/charaMessageList/10""]"
3024	6	素敵なレストラン…星５つあげちゃう！	很棒的餐厅啊…给你打个五星！	"[""vo_char_3024_00_06_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/0""]"
3024	7	はぁ～美味しかった！さ、次のお店行こう！	哈啊~真美味啊！好了，去下一家店吧！	"[""vo_char_3024_00_07_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/1""]"
3024	8	私にできること…もっと考えなきゃ！	得好好思考…我能办到的事！	"[""vo_char_3024_00_08_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/2""]"
3024	9	きちんとレビュー書くのって難しいな…	要写出好的评论真难啊…	"[""vo_char_3024_00_09_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/3""]"
3024	10	まなか、なんか美味しいもの作って～	爱香，去做点好吃的东西吧~	"[""vo_char_3024_00_10_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/4""]"
3024	11	ううぅぅ…お腹が空いて、力が…	呜呜呜…肚子空空的，没有力气了…	"[""vo_char_3024_00_11_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/5""]"
3024	12	私、食べるの専門！料理は全然ダメなんだー	我是专门负责吃的！完全不会做饭	"[""vo_char_3024_00_12_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/6""]"
3024	43	残さず平らげたよ！	一点不剩，吃得精光！	"[""vo_char_3024_00_43_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/7""]"
3024	44	なかなかのお味でした！	很不错的味道嘛！	"[""vo_char_3024_00_44_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/8""]"
3024	45	ぺろりと片づけちゃった	一下子全收拾掉	"[""vo_char_3024_00_45_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/9"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/9""]"
3024	46	この戦い、星５つです！	这场战斗，五星好评！	"[""vo_char_3024_00_46_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	2	"[""101/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/10"",""104/response_body/gachaScheduleList/2/selectableCharaList/130/charaMessageList/10""]"
3025	6	辛いというより、哀しかったんです	比起难过，其实更让人觉得悲伤。	"[""vo_char_3025_00_06_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/0"",""84/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/0"",""86/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/0"",""101/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/0"",""104/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/0""]"
3025	7	みんなみんな…優しくなれたらいいのに	大家……为什么不能友好一点呢？	"[""vo_char_3025_00_07_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/1"",""84/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/1"",""86/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/1"",""101/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/1"",""104/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/1""]"
3025	8	私には、それはキラキラと輝いて見えました	在看我来，她真的是一个很耀眼的人。	"[""vo_char_3025_00_08_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/2"",""84/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/2"",""86/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/2"",""101/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/2"",""104/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/2""]"
3025	9	また…死ぬのに失敗してしまいました	又没有死成……	"[""vo_char_3025_00_09_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/3"",""84/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/3"",""86/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/3"",""101/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/3"",""104/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/3""]"
3025	10	私は…この希望を見つめて生きていこう	我……要注视着这份希望活下去。	"[""vo_char_3025_00_10_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/4"",""84/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/4"",""86/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/4"",""101/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/4"",""104/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/4""]"
3025	11	いつだって上手く言葉が出てこない	我总是没法好好表达。	"[""vo_char_3025_00_11_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/5"",""84/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/5"",""86/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/5"",""101/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/5"",""104/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/5""]"
3025	12	出てこい、私の言葉。私の声…！	快说出我想说的话，我的声音……！	"[""vo_char_3025_00_12_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/6"",""84/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/6"",""86/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/6"",""101/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/6"",""104/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/6""]"
3025	43	勝ち…！…ました…はい…！	我……！……赢了……嗯！	"[""vo_char_3025_00_43_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/7"",""84/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/7"",""86/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/7"",""101/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/7"",""104/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/7""]"
3025	44	まだ…心臓がドキドキしてます…@はい…	心脏……还是跳得很快……嗯……	"[""vo_char_3025_00_44_hca""]"	key_aligned	unique_charaNo_messageId_key_and_unique_cn_value	5	"[""81/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/8"",""84/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/8"",""86/response_body/gachaScheduleList/0/selectableCharaList/13/charaMessageList/8"",""101/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/8"",""104/response_body/gachaScheduleList/2/selectableCharaList/131/charaMessageList/8""]"
